seq_num,add_order_id,add_side,add_price,add_qty,update_order_id,update_side,update_price,update_qty,delete_order_id,delete_side,trade_order_id,trade_side,trade_price,trade_qty,time
1627942268920653172,7456389231055194163,BUY,218,300,,,,,,,,,,,2021-08-02 22:11:21.94404 UTC
1627942268920653171,7455201758497478055,BUY,228,50,,,,,,,,,,,2021-08-02 22:11:21.94404 UTC
1627942268920653173,7457972527797789251,BUY,228.2,300,,,,,,,,,,,2021-08-03 01:00:01.107428 UTC
1627942268920653174,7457972527797789252,SELL,230.2,300,,,,,,,,,,,2021-08-03 01:00:01.107502 UTC
1627942268920653175,7457972527797789518,BUY,228.4,300,,,,,,,,,,,2021-08-03 01:00:01.326608 UTC
1627942268920653176,7457972527797790256,BUY,229.13,1000,,,,,,,,,,,2021-08-03 01:00:03.22333 UTC
1627942268920653177,7457972527797790258,SELL,229.35,1000,,,,,,,,,,,2021-08-03 01:00:03.225576 UTC
1627942268920653178,7457972527797790267,BUY,227.07,5000,,,,,,,,,,,2021-08-03 01:00:03.256427 UTC
1627942268920653179,7457972527797790268,SELL,231.42,5000,,,,,,,,,,,2021-08-03 01:00:03.256497 UTC
1627942268920653180,7457972527797790290,BUY,229,300,,,,,,,,,,,2021-08-03 01:00:03.324201 UTC
1627942268920653182,,,,,,,,,7457972527797790256,BUY,,,,,2021-08-03 01:00:03.32841 UTC
1627942268920653181,7457972527797790291,SELL,229.4,300,,,,,,,,,,,2021-08-03 01:00:03.326782 UTC
1627942268920653183,7457972527797790256,BUY,229.14,1000,,,,,,,,,,,2021-08-03 01:00:03.328426 UTC
1627942268920653184,,,,,,,,,7457972527797790256,BUY,,,,,2021-08-03 01:00:03.508721 UTC
1627942268920653185,7457972527797790256,BUY,229.15,1000,,,,,,,,,,,2021-08-03 01:00:03.508737 UTC
1627942268920653186,,,,,,,,,7457972527797790258,SELL,,,,,2021-08-03 01:00:03.588203 UTC
1627942268920653188,,,,,,,,,7457972527797790258,SELL,,,,,2021-08-03 01:00:03.851856 UTC
1627942268920653187,7457972527797790258,SELL,229.34,1000,,,,,,,,,,,2021-08-03 01:00:03.588224 UTC
1627942268920653189,7457972527797790258,SELL,229.35,1000,,,,,,,,,,,2021-08-03 01:00:03.851881 UTC
1627942268920653190,,,,,,,,,7457972527797790258,SELL,,,,,2021-08-03 01:00:03.852423 UTC
1627942268920653191,7457972527797790258,SELL,229.34,1000,,,,,,,,,,,2021-08-03 01:00:03.852444 UTC
1627942268920653192,,,,,,,,,7457972527797790256,BUY,,,,,2021-08-03 01:00:04.038695 UTC
1627942268920653193,7457972527797790256,BUY,229.16,1000,,,,,,,,,,,2021-08-03 01:00:04.038712 UTC
1627942268920653194,,,,,,,,,7457972527797790258,SELL,,,,,2021-08-03 01:00:04.039276 UTC
1627942268920653195,7457972527797790258,SELL,229.35,1000,,,,,,,,,,,2021-08-03 01:00:04.039293 UTC
1627942268920653196,,,,,,,,,7457972527797790258,SELL,,,,,2021-08-03 01:00:04.039797 UTC
1627942268920653197,7457972527797790258,SELL,229.34,1000,,,,,,,,,,,2021-08-03 01:00:04.039815 UTC
1627942268920653198,,,,,,,,,7457972527797790258,SELL,,,,,2021-08-03 01:00:04.138119 UTC
1627942268920653199,7457972527797790258,SELL,229.35,1000,,,,,,,,,,,2021-08-03 01:00:04.138158 UTC
1627942268920653200,,,,,,,,,7457972527797790256,BUY,,,,,2021-08-03 01:00:04.172746 UTC
1627942268920653202,,,,,,,,,7457972527797790258,SELL,,,,,2021-08-03 01:00:04.184976 UTC
1627942268920653201,7457972527797790256,BUY,229.17,1000,,,,,,,,,,,2021-08-03 01:00:04.172765 UTC
1627942268920653203,7457972527797790258,SELL,229.36,1000,,,,,,,,,,,2021-08-03 01:00:04.184994 UTC
1627942268920653204,,,,,,,,,7457972527797790256,BUY,,,,,2021-08-03 01:00:04.333981 UTC
1627942268920653205,7457972527797790256,BUY,229.18,1000,,,,,,,,,,,2021-08-03 01:00:04.334 UTC
1627942268920653207,7457972527797790258,SELL,229.37,1000,,,,,,,,,,,2021-08-03 01:00:04.495884 UTC
1627942268920653206,,,,,,,,,7457972527797790258,SELL,,,,,2021-08-03 01:00:04.495865 UTC
1627942268920653208,,,,,,,,,7457972527797790256,BUY,,,,,2021-08-03 01:00:04.496122 UTC
1627942268920653209,7457972527797790256,BUY,229.19,1000,,,,,,,,,,,2021-08-03 01:00:04.496141 UTC
1627942268920653210,,,,,,,,,7457972527797790258,SELL,,,,,2021-08-03 01:00:04.497465 UTC
1627942268920653211,7457972527797790258,SELL,229.38,1000,,,,,,,,,,,2021-08-03 01:00:04.497483 UTC
1627942268920653212,,,,,,,,,7457972527797790258,SELL,,,,,2021-08-03 01:00:04.509742 UTC
1627942268920653213,7457972527797790258,SELL,229.37,1000,,,,,,,,,,,2021-08-03 01:00:04.509759 UTC
1627942268920653214,,,,,,,,,7457972527797790256,BUY,,,,,2021-08-03 01:00:04.553285 UTC
1627942268920653215,7457972527797790256,BUY,229.18,1000,,,,,,,,,,,2021-08-03 01:00:04.553312 UTC
1627942268920653216,,,,,,,,,7457972527797790258,SELL,,,,,2021-08-03 01:00:04.554654 UTC
1627942268920653217,7457972527797790258,SELL,229.36,1000,,,,,,,,,,,2021-08-03 01:00:04.554691 UTC
1627942268920653218,,,,,,,,,7457972527797790258,SELL,,,,,2021-08-03 01:00:04.558666 UTC
1627942268920653219,7457972527797790258,SELL,229.37,1000,,,,,,,,,,,2021-08-03 01:00:04.558706 UTC
1627942268920653220,7457972527797790640,BUY,229.2,45,,,,,,,,,,,2021-08-03 01:00:04.65412 UTC
1627942268920653221,,,,,,,,,7457972527797790256,BUY,,,,,2021-08-03 01:00:04.654693 UTC
1627942268920653222,7457972527797790256,BUY,229.19,1000,,,,,,,,,,,2021-08-03 01:00:04.654712 UTC
1627942268920653223,,,,,,,,,7457972527797790256,BUY,,,,,2021-08-03 01:00:04.656309 UTC
1627942268920653224,7457972527797790256,BUY,229.2,1000,,,,,,,,,,,2021-08-03 01:00:04.656328 UTC
1627942268920653225,,,,,,,,,7457972527797790256,BUY,,,,,2021-08-03 01:00:04.656837 UTC
1627942268920653226,7457972527797790256,BUY,229.19,1000,,,,,,,,,,,2021-08-03 01:00:04.656856 UTC
1627942268920653227,,,,,,,,,7457972527797790256,BUY,,,,,2021-08-03 01:00:04.657656 UTC
1627942268920653229,,,,,,,,,7457972527797790256,BUY,,,,,2021-08-03 01:00:04.658195 UTC
1627942268920653228,7457972527797790256,BUY,229.18,1000,,,,,,,,,,,2021-08-03 01:00:04.657674 UTC
1627942268920653230,7457972527797790256,BUY,229.19,1000,,,,,,,,,,,2021-08-03 01:00:04.658217 UTC
1627942268920653231,,,,,,,,,7457972527797790256,BUY,,,,,2021-08-03 01:00:04.732083 UTC
1627942268920653232,7457972527797790256,BUY,229.2,1000,,,,,,,,,,,2021-08-03 01:00:04.732103 UTC
1627942268920653233,,,,,,,,,7457972527797790256,BUY,,,,,2021-08-03 01:00:04.743046 UTC
1627942268920653235,,,,,,,,,7457972527797790256,BUY,,,,,2021-08-03 01:00:04.749216 UTC
1627942268920653234,7457972527797790256,BUY,229.19,1000,,,,,,,,,,,2021-08-03 01:00:04.743065 UTC
1627942268920653236,7457972527797790256,BUY,229.2,1000,,,,,,,,,,,2021-08-03 01:00:04.749235 UTC
1627942268920653237,,,,,,,,,7457972527797790258,SELL,,,,,2021-08-03 01:00:04.761058 UTC
1627942268920653238,7457972527797790258,SELL,229.38,1000,,,,,,,,,,,2021-08-03 01:00:04.761077 UTC
1627942268920653239,,,,,,,,,7457972527797790258,SELL,,,,,2021-08-03 01:00:04.827802 UTC
1627942268920653240,,,,,,,,,7457972527797790256,BUY,,,,,2021-08-03 01:00:04.828152 UTC
1627942268920653241,7457972527797790980,BUY,229.2,255,,,,,,,,,,,2021-08-03 01:00:06.115762 UTC
1627942268920653242,7457972527797791088,BUY,229.23,1000,,,,,,,,,,,2021-08-03 01:00:06.461529 UTC
1627942268920653243,7457972527797791089,SELL,229.43,1000,,,,,,,,,,,2021-08-03 01:00:06.464244 UTC
1627942268920653244,,,,,,,,,7457972527797791088,BUY,,,,,2021-08-03 01:00:06.49278 UTC
1627942268920653246,,,,,,,,,7457972527797791089,SELL,,,,,2021-08-03 01:00:06.493877 UTC
1627942268920653245,7457972527797791088,BUY,229.25,1000,,,,,,,,,,,2021-08-03 01:00:06.492799 UTC
1627942268920653247,7457972527797791089,SELL,229.42,1000,,,,,,,,,,,2021-08-03 01:00:06.493904 UTC
1627942268920653248,,,,,,,,,7457972527797791089,SELL,,,,,2021-08-03 01:00:06.495302 UTC
1627942268920653249,7457972527797791089,SELL,229.43,1000,,,,,,,,,,,2021-08-03 01:00:06.495303 UTC
1627942268920653250,,,,,,,,,7457972527797791089,SELL,,,,,2021-08-03 01:00:06.608986 UTC
1627942268920653251,7457972527797791089,SELL,229.42,1000,,,,,,,,,,,2021-08-03 01:00:06.609012 UTC
1627942268920653252,,,,,,,,,7457972527797791089,SELL,,,,,2021-08-03 01:00:06.610255 UTC
1627942268920653253,7457972527797791089,SELL,229.43,1000,,,,,,,,,,,2021-08-03 01:00:06.610274 UTC
1627942268920653254,,,,,,,,,7457972527797791089,SELL,,,,,2021-08-03 01:00:06.645531 UTC
1627942268920653255,7457972527797791089,SELL,229.44,1000,,,,,,,,,,,2021-08-03 01:00:06.64555 UTC
1627942268920653256,,,,,,,,,7457972527797791089,SELL,,,,,2021-08-03 01:00:06.652079 UTC
1627942268920653257,7457972527797791089,SELL,229.43,1000,,,,,,,,,,,2021-08-03 01:00:06.652099 UTC
1627942268920653258,,,,,,,,,7457972527797791089,SELL,,,,,2021-08-03 01:00:06.721784 UTC
1627942268920653259,7457972527797791089,SELL,229.42,1000,,,,,,,,,,,2021-08-03 01:00:06.721803 UTC
1627942268920653260,,,,,,,,,7457972527797791089,SELL,,,,,2021-08-03 01:00:06.723177 UTC
1627942268920653261,7457972527797791089,SELL,229.43,1000,,,,,,,,,,,2021-08-03 01:00:06.723196 UTC
1627942268920653262,,,,,,,,,7457972527797791089,SELL,,,,,2021-08-03 01:00:06.927067 UTC
1627942268920653263,7457972527797791089,SELL,229.42,1000,,,,,,,,,,,2021-08-03 01:00:06.927092 UTC
1627942268920653265,7457972527797791088,BUY,229.24,1000,,,,,,,,,,,2021-08-03 01:00:07.001517 UTC
1627942268920653264,,,,,,,,,7457972527797791088,BUY,,,,,2021-08-03 01:00:07.001499 UTC
1627942268920653267,7457972527797791089,SELL,229.4,1000,,,,,,,,,,,2021-08-03 01:00:07.002278 UTC
1627942268920653266,,,,,,,,,7457972527797791089,SELL,,,,,2021-08-03 01:00:07.00224 UTC
1627942268920653268,,,,,,,,,7457972527797790980,BUY,,,,,2021-08-03 01:00:07.002279 UTC
1627942268920653269,,,,,,,,,7457972527797791089,SELL,,,,,2021-08-03 01:00:07.002728 UTC
1627942268920653270,7457972527797791089,SELL,229.42,1000,,,,,,,,,,,2021-08-03 01:00:07.002745 UTC
1627942268920653271,,,,,,,,,7457972527797791089,SELL,,,,,2021-08-03 01:00:07.003566 UTC
1627942268920653273,,,,,,,,,7457972527797791089,SELL,,,,,2021-08-03 01:00:07.004082 UTC
1627942268920653272,7457972527797791089,SELL,229.43,1000,,,,,,,,,,,2021-08-03 01:00:07.003601 UTC
1627942268920653274,7457972527797791089,SELL,229.42,1000,,,,,,,,,,,2021-08-03 01:00:07.004098 UTC
1627942268920653275,,,,,,,,,7457972527797791089,SELL,,,,,2021-08-03 01:00:07.025927 UTC
1627942268920653276,7457972527797791089,SELL,229.41,1000,,,,,,,,,,,2021-08-03 01:00:07.025948 UTC
1627942268920653277,,,,,,,,,7457972527797791089,SELL,,,,,2021-08-03 01:00:07.026391 UTC
1627942268920653278,7457972527797791089,SELL,229.4,1000,,,,,,,,,,,2021-08-03 01:00:07.026437 UTC
1627942268920653279,,,,,,,,,7457972527797791089,SELL,,,,,2021-08-03 01:00:07.026896 UTC
1627942268920653280,7457972527797791089,SELL,229.41,1000,,,,,,,,,,,2021-08-03 01:00:07.026915 UTC
1627942268920653281,,,,,,,,,7457972527797791089,SELL,,,,,2021-08-03 01:00:07.028622 UTC
1627942268920653282,7457972527797791089,SELL,229.43,1000,,,,,,,,,,,2021-08-03 01:00:07.028643 UTC
1627942268920653283,,,,,,,,,7457972527797791089,SELL,,,,,2021-08-03 01:00:07.030034 UTC
1627942268920653284,7457972527797791089,SELL,229.42,1000,,,,,,,,,,,2021-08-03 01:00:07.030054 UTC
1627942268920653285,,,,,,,,,7457972527797791089,SELL,,,,,2021-08-03 01:00:07.139053 UTC
1627942268920653286,7457972527797791089,SELL,229.41,1000,,,,,,,,,,,2021-08-03 01:00:07.139073 UTC
1627942268920653287,,,,,,,,,7457972527797791088,BUY,,,,,2021-08-03 01:00:07.153606 UTC
1627942268920653288,7457972527797791088,BUY,229.23,1000,,,,,,,,,,,2021-08-03 01:00:07.153622 UTC
1627942268920653289,,,,,,,,,7457972527797791089,SELL,,,,,2021-08-03 01:00:07.15531 UTC
1627942268920653290,,,,,,,,,7457972527797791088,BUY,,,,,2021-08-03 01:00:07.155374 UTC
1627942268920653291,7457972527797791287,BUY,229.2,255,,,,,,,,,,,2021-08-03 01:00:07.40839 UTC
1627942268920653292,,,,,,,,,7457972527797790291,SELL,,,,,2021-08-03 01:00:08.326244 UTC
1627942268920653293,,,,,,,,,7457972527797791287,BUY,,,,,2021-08-03 01:00:09.006601 UTC
1627942268920653295,7457972527797791553,SELL,229.44,1000,,,,,,,,,,,2021-08-03 01:00:09.135911 UTC
1627942268920653294,7457972527797791552,BUY,229.23,1000,,,,,,,,,,,2021-08-03 01:00:09.134199 UTC
1627942268920653296,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:09.17077 UTC
1627942268920653297,7457972527797791553,SELL,229.43,1000,,,,,,,,,,,2021-08-03 01:00:09.170816 UTC
1627942268920653298,,,,,,,,,7457972527797791552,BUY,,,,,2021-08-03 01:00:09.224382 UTC
1627942268920653299,7457972527797791552,BUY,229.24,1000,,,,,,,,,,,2021-08-03 01:00:09.224398 UTC
1627942268920653300,7457972527797791646,SELL,229.4,300,,,,,,,,,,,2021-08-03 01:00:09.271219 UTC
1627942268920653302,7457972527797791553,SELL,229.41,1000,,,,,,,,,,,2021-08-03 01:00:09.271949 UTC
1627942268920653301,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:09.27193 UTC
1627942268920653303,7457972527797791650,BUY,229.2,255,,,,,,,,,,,2021-08-03 01:00:09.325837 UTC
1627942268920653304,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:09.326507 UTC
1627942268920653305,7457972527797791553,SELL,229.4,1000,,,,,,,,,,,2021-08-03 01:00:09.326555 UTC
1627942268920653306,,,,,,,,,7457972527797791552,BUY,,,,,2021-08-03 01:00:09.342921 UTC
1627942268920653307,7457972527797791552,BUY,229.23,1000,,,,,,,,,,,2021-08-03 01:00:09.342939 UTC
1627942268920653308,,,,,,,,,7457972527797791552,BUY,,,,,2021-08-03 01:00:09.457902 UTC
1627942268920653309,7457972527797791552,BUY,229.22,1000,,,,,,,,,,,2021-08-03 01:00:09.45792 UTC
1627942268920653310,,,,,,,,,7457972527797791650,BUY,,,,,2021-08-03 01:00:09.45874 UTC
1627942268920653311,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:09.459335 UTC
1627942268920653313,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:09.494776 UTC
1627942268920653312,7457972527797791553,SELL,229.41,1000,,,,,,,,,,,2021-08-03 01:00:09.459354 UTC
1627942268920653314,7457972527797791553,SELL,229.4,1000,,,,,,,,,,,2021-08-03 01:00:09.494796 UTC
1627942268920653315,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:09.586702 UTC
1627942268920653317,,,,,,,,,7457972527797791552,BUY,,,,,2021-08-03 01:00:09.586924 UTC
1627942268920653316,7457972527797791553,SELL,229.41,1000,,,,,,,,,,,2021-08-03 01:00:09.586746 UTC
1627942268920653318,7457972527797791552,BUY,229.23,1000,,,,,,,,,,,2021-08-03 01:00:09.586945 UTC
1627942268920653319,7457972527797791684,BUY,229.2,255,,,,,,,,,,,2021-08-03 01:00:09.594403 UTC
1627942268920653320,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:10.609411 UTC
1627942268920653321,7457972527797791553,SELL,229.4,1000,,,,,,,,,,,2021-08-03 01:00:10.609431 UTC
1627942268920653322,,,,,,,,,7457972527797791684,BUY,,,,,2021-08-03 01:00:10.610123 UTC
1627942268920653323,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:10.610802 UTC
1627942268920653324,7457972527797791553,SELL,229.41,1000,,,,,,,,,,,2021-08-03 01:00:10.610829 UTC
1627942268920653325,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:10.939894 UTC
1627942268920653326,7457972527797791553,SELL,229.4,1000,,,,,,,,,,,2021-08-03 01:00:10.939927 UTC
1627942268920653327,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:10.996659 UTC
1627942268920653328,7457972527797791553,SELL,229.42,1000,,,,,,,,,,,2021-08-03 01:00:10.996679 UTC
1627942268920653329,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:10.997992 UTC
1627942268920653331,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:11.00195 UTC
1627942268920653330,7457972527797791553,SELL,229.41,1000,,,,,,,,,,,2021-08-03 01:00:10.998011 UTC
1627942268920653332,7457972527797791553,SELL,229.4,1000,,,,,,,,,,,2021-08-03 01:00:11.001995 UTC
1627942268920653333,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:11.092753 UTC
1627942268920653334,7457972527797791553,SELL,229.41,1000,,,,,,,,,,,2021-08-03 01:00:11.092773 UTC
1627942268920653335,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:11.21099 UTC
1627942268920653336,7457972527797791553,SELL,229.4,1000,,,,,,,,,,,2021-08-03 01:00:11.211024 UTC
1627942268920653337,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:11.212017 UTC
1627942268920653338,7457972527797791553,SELL,229.41,1000,,,,,,,,,,,2021-08-03 01:00:11.212036 UTC
1627942268920653339,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:11.32634 UTC
1627942268920653340,7457972527797791553,SELL,229.42,1000,,,,,,,,,,,2021-08-03 01:00:11.326386 UTC
1627942268920653341,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:11.36507 UTC
1627942268920653342,7457972527797791553,SELL,229.4,1000,,,,,,,,,,,2021-08-03 01:00:11.365102 UTC
1627942268920653343,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:11.366278 UTC
1627942268920653344,7457972527797791553,SELL,229.41,1000,,,,,,,,,,,2021-08-03 01:00:11.366294 UTC
1627942268920653345,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:11.502485 UTC
1627942268920653346,7457972527797791553,SELL,229.42,1000,,,,,,,,,,,2021-08-03 01:00:11.502518 UTC
1627942268920653347,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:11.503793 UTC
1627942268920653348,7457972527797791553,SELL,229.41,1000,,,,,,,,,,,2021-08-03 01:00:11.50381 UTC
1627942268920653350,7457972527797791553,SELL,229.4,1000,,,,,,,,,,,2021-08-03 01:00:11.593146 UTC
1627942268920653349,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:11.593126 UTC
1627942268920653351,7457972527797792109,BUY,229.2,255,,,,,,,,,,,2021-08-03 01:00:11.604102 UTC
1627942268920653352,,,,,,,,,7457972527797791552,BUY,,,,,2021-08-03 01:00:11.724659 UTC
1627942268920653354,,,,,,,,,7457972527797792109,BUY,,,,,2021-08-03 01:00:11.725313 UTC
1627942268920653353,7457972527797791552,BUY,229.22,1000,,,,,,,,,,,2021-08-03 01:00:11.724679 UTC
1627942268920653355,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:11.731509 UTC
1627942268920653356,7457972527797791553,SELL,229.41,1000,,,,,,,,,,,2021-08-03 01:00:11.731528 UTC
1627942268920653357,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:11.745156 UTC
1627942268920653358,7457972527797791553,SELL,229.4,1000,,,,,,,,,,,2021-08-03 01:00:11.745176 UTC
1627942268920653359,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:11.747793 UTC
1627942268920653360,7457972527797791553,SELL,229.41,1000,,,,,,,,,,,2021-08-03 01:00:11.747812 UTC
1627942268920653361,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:11.801964 UTC
1627942268920653362,7457972527797791553,SELL,229.42,1000,,,,,,,,,,,2021-08-03 01:00:11.80198 UTC
1627942268920653363,,,,,,,,,7457972527797791552,BUY,,,,,2021-08-03 01:00:11.802031 UTC
1627942268920653364,7457972527797791552,BUY,229.23,1000,,,,,,,,,,,2021-08-03 01:00:11.802066 UTC
1627942268920653365,,,,,,,,,7457972527797790640,BUY,,,,,2021-08-03 01:00:11.802535 UTC
1627942268920653367,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:11.802759 UTC
1627942268920653366,,,,,,,,,7457972527797790290,BUY,,,,,2021-08-03 01:00:11.802624 UTC
1627942268920653368,7457972527797791553,SELL,229.41,1000,,,,,,,,,,,2021-08-03 01:00:11.802775 UTC
1627942268920653369,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:11.803223 UTC
1627942268920653370,7457972527797791553,SELL,229.4,1000,,,,,,,,,,,2021-08-03 01:00:11.803242 UTC
1627942268920653371,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:11.828234 UTC
1627942268920653372,7457972527797791553,SELL,229.41,1000,,,,,,,,,,,2021-08-03 01:00:11.828253 UTC
1627942268920653373,7457972527797792151,BUY,229.2,45,,,,,,,,,,,2021-08-03 01:00:11.903603 UTC
1627942268920653374,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:11.951927 UTC
1627942268920653375,7457972527797791553,SELL,229.4,1000,,,,,,,,,,,2021-08-03 01:00:11.951949 UTC
1627942268920653376,,,,,,,,,7457972527797791552,BUY,,,,,2021-08-03 01:00:12.063305 UTC
1627942268920653377,7457972527797791552,BUY,229.22,1000,,,,,,,,,,,2021-08-03 01:00:12.063322 UTC
1627942268920653378,,,,,,,,,7457972527797791552,BUY,,,,,2021-08-03 01:00:12.918912 UTC
1627942268920653379,7457972527797791552,BUY,229.21,1000,,,,,,,,,,,2021-08-03 01:00:12.918932 UTC
1627942268920653380,,,,,,,,,7457972527797792151,BUY,,,,,2021-08-03 01:00:12.91947 UTC
1627942268920653381,,,,,,,,,7457972527797791552,BUY,,,,,2021-08-03 01:00:12.99341 UTC
1627942268920653382,7457972527797791552,BUY,229.22,1000,,,,,,,,,,,2021-08-03 01:00:12.993447 UTC
1627942268920653383,7457972527797792358,BUY,229,300,,,,,,,,,,,2021-08-03 01:00:13.094134 UTC
1627942268920653384,,,,,,,,,7457972527797791552,BUY,,,,,2021-08-03 01:00:13.176542 UTC
1627942268920653385,7457972527797791552,BUY,229.21,1000,,,,,,,,,,,2021-08-03 01:00:13.176582 UTC
1627942268920653386,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:13.176884 UTC
1627942268920653387,7457972527797791553,SELL,229.39,1000,,,,,,,,,,,2021-08-03 01:00:13.176903 UTC
1627942268920653388,,,,,,,,,7457972527797791552,BUY,,,,,2021-08-03 01:00:13.261468 UTC
1627942268920653390,,,,,,,,,7457972527797791552,BUY,,,,,2021-08-03 01:00:13.491391 UTC
1627942268920653389,7457972527797791552,BUY,229.2,1000,,,,,,,,,,,2021-08-03 01:00:13.261493 UTC
1627942268920653392,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:13.494492 UTC
1627942268920653391,7457972527797791552,BUY,229.19,1000,,,,,,,,,,,2021-08-03 01:00:13.49141 UTC
1627942268920653393,7457972527797791553,SELL,229.38,1000,,,,,,,,,,,2021-08-03 01:00:13.494528 UTC
1627942268920653394,,,,,,,,,7457972527797791552,BUY,,,,,2021-08-03 01:00:13.495352 UTC
1627942268920653396,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:13.495622 UTC
1627942268920653395,7457972527797791552,BUY,229.18,1000,,,,,,,,,,,2021-08-03 01:00:13.495368 UTC
1627942268920653397,7457972527797791553,SELL,229.37,1000,,,,,,,,,,,2021-08-03 01:00:13.495641 UTC
1627942268920653398,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:13.570595 UTC
1627942268920653399,7457972527797791553,SELL,229.38,1000,,,,,,,,,,,2021-08-03 01:00:13.570617 UTC
1627942268920653400,,,,,,,,,7457972527797791552,BUY,,,,,2021-08-03 01:00:13.570649 UTC
1627942268920653401,7457972527797791552,BUY,229.2,1000,,,,,,,,,,,2021-08-03 01:00:13.57065 UTC
1627942268920653402,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:14.002546 UTC
1627942268920653403,7457972527797791553,SELL,229.39,1000,,,,,,,,,,,2021-08-03 01:00:14.002565 UTC
1627942268920653404,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:14.06315 UTC
1627942268920653405,7457972527797791553,SELL,229.4,1000,,,,,,,,,,,2021-08-03 01:00:14.063167 UTC
1627942268920653406,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:14.063604 UTC
1627942268920653407,7457972527797791553,SELL,229.39,1000,,,,,,,,,,,2021-08-03 01:00:14.063621 UTC
1627942268920653408,7457972527797792512,BUY,229.2,45,,,,,,,,,,,2021-08-03 01:00:14.103825 UTC
1627942268920653409,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:14.315107 UTC
1627942268920653410,7457972527797791553,SELL,229.4,1000,,,,,,,,,,,2021-08-03 01:00:14.315136 UTC
1627942268920653412,7457972527797791552,BUY,229.22,1000,,,,,,,,,,,2021-08-03 01:00:14.315269 UTC
1627942268920653411,,,,,,,,,7457972527797791552,BUY,,,,,2021-08-03 01:00:14.315253 UTC
1627942268920653414,7457972527797791552,BUY,229.21,1000,,,,,,,,,,,2021-08-03 01:00:14.316444 UTC
1627942268920653413,,,,,,,,,7457972527797791552,BUY,,,,,2021-08-03 01:00:14.316425 UTC
1627942268920653415,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:14.447228 UTC
1627942268920653416,7457972527797791553,SELL,229.41,1000,,,,,,,,,,,2021-08-03 01:00:14.447246 UTC
1627942268920653417,,,,,,,,,7457972527797791646,SELL,,,,,2021-08-03 01:00:14.447359 UTC
1627942268920653418,,,,,,,,,7457972527797791552,BUY,,,,,2021-08-03 01:00:14.498347 UTC
1627942268920653419,7457972527797791552,BUY,229.22,1000,,,,,,,,,,,2021-08-03 01:00:14.498366 UTC
1627942268920653420,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:14.499927 UTC
1627942268920653421,7457972527797791553,SELL,229.42,1000,,,,,,,,,,,2021-08-03 01:00:14.499945 UTC
1627942268920653422,,,,,,,,,7457972527797791552,BUY,,,,,2021-08-03 01:00:14.500227 UTC
1627942268920653423,7457972527797791552,BUY,229.23,1000,,,,,,,,,,,2021-08-03 01:00:14.500246 UTC
1627942268920653424,,,,,,,,,7457972527797791553,SELL,,,,,2021-08-03 01:00:14.500378 UTC
1627942268920653425,7457972527797791553,SELL,229.41,1000,,,,,,,,,,,2021-08-03 01:00:14.500412 UTC
